;Lat (DMS);Long (DMS);Depth (m)
72379;48-05-44.160N;069-22-14.160W;16.72
72380;48-05-44.160N;069-22-13.800W;16.76
72381;48-05-44.160N;069-22-13.440W;16.7
72382;48-05-44.160N;069-22-13.080W;16.68
72383;48-05-44.160N;069-22-12.720W;16.69
72384;48-05-44.160N;069-22-12.360W;16.64
72385;48-05-44.160N;069-22-12.000W;16.7
72386;48-05-44.160N;069-22-11.640W;16.65
72387;48-05-44.160N;069-22-11.280W;16.59
72388;48-05-44.160N;069-22-10.920W;16.62
72389;48-05-44.160N;069-22-10.560W;16.52
72390;48-05-44.160N;069-22-10.200W;16.56
72391;48-05-44.160N;069-22-09.840W;16.56
72392;48-05-44.160N;069-22-09.480W;16.56
72393;48-05-44.160N;069-22-09.120W;16.53
72394;48-05-44.160N;069-22-08.760W;16.41
72395;48-05-44.160N;069-22-08.400W;16.4
72396;48-05-44.160N;069-22-08.040W;16.43
72397;48-05-44.160N;069-22-07.680W;16.33
72398;48-05-44.160N;069-22-07.320W;16.35
72399;48-05-44.160N;069-22-06.960W;16.39
72400;48-05-44.160N;069-22-06.600W;16.4
72401;48-05-44.160N;069-22-06.240W;16.35
72402;48-05-44.160N;069-22-05.880W;16.29
72403;48-05-44.160N;069-22-05.520W;16.29
72404;48-05-44.160N;069-22-05.160W;16.31
72405;48-05-44.160N;069-22-04.800W;16.28
72406;48-05-44.160N;069-22-04.440W;16.28
72407;48-05-44.160N;069-22-04.080W;16.3
72408;48-05-44.160N;069-22-03.720W;16.24
72409;48-05-44.160N;069-22-03.360W;16.27
72410;48-05-44.160N;069-22-03.000W;16.27
72411;48-05-44.160N;069-22-02.640W;16.26
72412;48-05-44.160N;069-22-02.280W;16.26
72413;48-05-44.160N;069-22-01.920W;16.27
72414;48-05-44.160N;069-22-01.560W;16.15
72415;48-05-44.160N;069-22-01.200W;16.08
72416;48-05-44.160N;069-22-00.840W;16.11
72417;48-05-44.160N;069-22-00.480W;16.05
72418;48-05-44.160N;069-22-00.120W;16.06
72419;48-05-44.160N;069-21-59.760W;16.05
72420;48-05-44.160N;069-21-59.400W;16.01
72421;48-05-44.160N;069-21-59.040W;16.09
72422;48-05-44.160N;069-21-58.680W;16.07
72423;48-05-44.160N;069-21-58.320W;16.09
72424;48-05-44.160N;069-21-57.960W;16.03
72425;48-05-44.160N;069-21-57.600W;16.06
72426;48-05-44.160N;069-21-57.240W;15.95
72427;48-05-44.160N;069-21-56.880W;15.95
72428;48-05-44.160N;069-21-56.520W;15.92
72429;48-05-44.160N;069-21-56.160W;15.88
72430;48-05-44.160N;069-21-55.800W;15.87
72431;48-05-44.160N;069-21-55.440W;15.86
72432;48-05-44.160N;069-21-55.080W;15.82
72433;48-05-44.160N;069-21-54.720W;15.73
72434;48-05-44.160N;069-21-54.360W;15.8
72435;48-05-44.160N;069-21-54.000W;15.79
72436;48-05-44.160N;069-21-53.640W;15.88
72437;48-05-44.160N;069-21-53.280W;15.69
72438;48-05-44.160N;069-21-52.920W;15.69
72439;48-05-44.160N;069-21-52.560W;15.56
72440;48-05-44.160N;069-21-52.200W;15.49
72441;48-05-44.160N;069-21-51.840W;15.47
72442;48-05-44.160N;069-21-51.480W;15.46
72443;48-05-44.160N;069-21-51.120W;15.44
72444;48-05-44.160N;069-21-50.760W;15.53
72445;48-05-44.160N;069-21-50.400W;15.4
72446;48-05-44.160N;069-21-50.040W;15.4
72447;48-05-44.160N;069-21-49.680W;15.37
72448;48-05-44.160N;069-21-49.320W;15.37
72449;48-05-44.160N;069-21-48.960W;15.33
72450;48-05-44.160N;069-21-48.600W;15.4
72451;48-05-44.160N;069-21-48.240W;15.36
72452;48-05-44.160N;069-21-47.880W;15.2
72453;48-05-44.160N;069-21-47.520W;15.27
72454;48-05-44.160N;069-21-47.160W;15.25
72455;48-05-44.160N;069-21-46.800W;15.13
72456;48-05-44.160N;069-21-46.440W;15.17
72457;48-05-44.160N;069-21-46.080W;15.18
72458;48-05-44.160N;069-21-45.720W;15.19
72459;48-05-44.160N;069-21-45.360W;15.21
72460;48-05-44.160N;069-21-45.000W;15.17
72461;48-05-44.160N;069-21-44.640W;15.19
72462;48-05-44.160N;069-21-44.280W;15.2
72463;48-05-44.160N;069-21-43.920W;15.2
72464;48-05-44.160N;069-21-43.560W;14.79
72465;48-05-44.160N;069-21-43.200W;14.76
72466;48-05-44.160N;069-21-42.840W;14.76
72467;48-05-44.160N;069-21-42.480W;14.74
72468;48-05-44.160N;069-21-42.120W;14.73
72469;48-05-44.160N;069-21-41.760W;14.72
72470;48-05-44.160N;069-21-41.400W;14.7
72471;48-05-44.160N;069-21-41.040W;14.64
72472;48-05-44.160N;069-21-40.680W;14.66
72473;48-05-44.160N;069-21-40.320W;14.61
72474;48-05-44.160N;069-21-39.960W;14.6
72475;48-05-44.160N;069-21-39.600W;14.59
72476;48-05-44.160N;069-21-39.240W;14.56
72477;48-05-44.160N;069-21-38.880W;14.54
72478;48-05-44.160N;069-21-38.520W;14.51
72479;48-05-44.160N;069-21-38.160W;14.54
72480;48-05-44.160N;069-21-37.800W;14.52
72481;48-05-44.160N;069-21-37.440W;14.49
72482;48-05-44.160N;069-21-37.080W;14.45
72483;48-05-44.160N;069-21-36.720W;14.45
72484;48-05-44.160N;069-21-36.360W;14.45
72485;48-05-44.160N;069-21-36.000W;14.42
72486;48-05-44.160N;069-21-35.640W;14.41
72487;48-05-44.160N;069-21-35.280W;14.37
72488;48-05-44.160N;069-21-34.920W;14.34
72489;48-05-44.160N;069-21-34.560W;14.34
72490;48-05-44.160N;069-21-34.200W;14.29
72491;48-05-44.160N;069-21-33.840W;14.26
72492;48-05-44.160N;069-21-33.480W;14.28
72493;48-05-44.160N;069-21-33.120W;14.27
72494;48-05-44.160N;069-21-32.760W;14.21
72495;48-05-44.160N;069-21-32.400W;14.2
72496;48-05-44.160N;069-21-32.040W;14.16
72497;48-05-44.160N;069-21-31.680W;14.12
72498;48-05-44.160N;069-21-31.320W;14.11
72499;48-05-44.160N;069-21-30.960W;14.06
72500;48-05-44.160N;069-21-30.600W;14.01
72501;48-05-44.160N;069-21-30.240W;13.97
72502;48-05-44.160N;069-21-29.880W;13.94
72503;48-05-44.160N;069-21-29.520W;13.84
72504;48-05-44.160N;069-21-29.160W;13.8
72505;48-05-44.160N;069-21-28.800W;13.84
72506;48-05-44.160N;069-21-28.440W;13.8
72507;48-05-44.160N;069-21-28.080W;13.75
72508;48-05-44.160N;069-21-27.720W;13.69
72509;48-05-44.160N;069-21-27.360W;13.66
72510;48-05-44.160N;069-21-27.000W;13.65
72511;48-05-44.160N;069-21-26.640W;13.58
72512;48-05-44.160N;069-21-26.280W;13.53
72513;48-05-44.160N;069-21-25.920W;13.49
72514;48-05-44.160N;069-21-25.560W;13.47
72515;48-05-44.160N;069-21-25.200W;13.43
72516;48-05-44.160N;069-21-24.840W;13.35
72517;48-05-44.160N;069-21-24.480W;13.27
72518;48-05-44.160N;069-21-24.120W;13.24
72519;48-05-44.160N;069-21-23.760W;13.2
72520;48-05-44.160N;069-21-23.400W;13.15
72521;48-05-44.160N;069-21-23.040W;13.14
72522;48-05-44.160N;069-21-22.680W;13.12
72523;48-05-44.160N;069-21-22.320W;13.0
72524;48-05-44.160N;069-21-21.960W;13.0
72525;48-05-44.160N;069-21-21.600W;12.92
72526;48-05-44.160N;069-21-21.240W;12.86
72527;48-05-44.160N;069-21-20.880W;12.85
72528;48-05-44.160N;069-21-20.520W;12.83
72529;48-05-44.160N;069-21-20.160W;12.8
72530;48-05-44.160N;069-21-19.800W;12.72
72531;48-05-44.160N;069-21-19.440W;12.72
72532;48-05-44.160N;069-21-19.080W;12.71
72533;48-05-44.160N;069-21-18.720W;12.73
72534;48-05-44.160N;069-21-18.360W;12.64
72535;48-05-44.160N;069-21-18.000W;12.64
72536;48-05-44.160N;069-21-17.640W;12.58
72537;48-05-44.160N;069-21-17.280W;12.53
72538;48-05-44.160N;069-21-16.920W;12.52
72539;48-05-44.160N;069-21-16.560W;12.47
72540;48-05-44.160N;069-21-16.200W;12.46
72541;48-05-44.160N;069-21-15.840W;12.3
72542;48-05-44.160N;069-21-15.480W;12.42
72543;48-05-44.160N;069-21-15.120W;12.38
72544;48-05-44.160N;069-21-14.760W;12.35
72545;48-05-44.160N;069-21-14.400W;12.38
72546;48-05-44.160N;069-21-14.040W;12.36
72547;48-05-44.160N;069-21-13.680W;12.35
72548;48-05-44.160N;069-21-13.320W;12.3
72549;48-05-44.160N;069-21-12.960W;12.3
72550;48-05-44.160N;069-21-12.600W;12.24
72551;48-05-44.160N;069-21-12.240W;12.24
72552;48-05-44.160N;069-21-11.880W;12.2
72553;48-05-44.160N;069-21-11.520W;12.2
72554;48-05-44.160N;069-21-11.160W;12.13
72555;48-05-44.160N;069-21-10.800W;12.11
72556;48-05-44.160N;069-21-10.440W;12.12
72557;48-05-44.160N;069-21-10.080W;12.05
72558;48-05-44.160N;069-21-09.720W;12.0
72559;48-05-44.160N;069-21-09.360W;11.99
72560;48-05-44.160N;069-21-09.000W;11.92
72561;48-05-44.160N;069-21-08.640W;11.87
72562;48-05-44.160N;069-21-08.280W;11.83
72563;48-05-44.160N;069-21-07.920W;11.82
72564;48-05-44.160N;069-21-07.560W;11.72
72565;48-05-44.160N;069-21-07.200W;11.66
72566;48-05-44.160N;069-21-06.840W;11.63
72567;48-05-44.160N;069-21-06.480W;11.62
72568;48-05-44.160N;069-21-06.120W;11.53
72569;48-05-44.160N;069-21-05.760W;11.51
72570;48-05-44.160N;069-21-05.400W;11.46
72571;48-05-44.160N;069-21-05.040W;11.44
72572;48-05-44.160N;069-21-04.680W;11.36
72573;48-05-44.160N;069-21-04.320W;11.31
72574;48-05-44.160N;069-21-03.960W;11.27
72575;48-05-44.160N;069-21-03.600W;11.18
72576;48-05-44.160N;069-21-03.240W;11.15
72577;48-05-44.160N;069-21-02.880W;11.08
72578;48-05-44.160N;069-21-02.520W;11.04
72579;48-05-44.160N;069-21-02.160W;10.99
72580;48-05-44.160N;069-21-01.800W;10.95
72581;48-05-44.160N;069-21-01.440W;10.78
72582;48-05-44.160N;069-21-01.080W;10.87
72583;48-05-44.160N;069-21-00.720W;10.68
72584;48-05-44.160N;069-21-00.360W;10.78
72585;48-05-44.160N;069-21-00.000W;10.71
72586;48-05-44.160N;069-20-59.640W;10.68
72587;48-05-44.160N;069-20-59.280W;10.65
72588;48-05-44.160N;069-20-58.920W;10.58
72589;48-05-44.160N;069-20-58.560W;10.54
72590;48-05-44.160N;069-20-58.200W;10.48
72591;48-05-44.160N;069-20-57.840W;10.43
72592;48-05-44.160N;069-20-57.480W;10.39
72593;48-05-44.160N;069-20-57.120W;10.42
72594;48-05-44.160N;069-20-56.760W;10.34
72595;48-05-44.160N;069-20-56.400W;10.28
72596;48-05-44.160N;069-20-56.040W;10.33
72597;48-05-44.520N;069-23-59.640W;29.33
72598;48-05-44.520N;069-23-59.280W;28.86
72599;48-05-44.520N;069-23-58.920W;28.66
72600;48-05-44.520N;069-23-58.560W;28.49
72601;48-05-44.520N;069-23-58.200W;28.02
72602;48-05-44.520N;069-23-57.840W;27.47
72603;48-05-44.520N;069-23-57.480W;26.6
72604;48-05-44.520N;069-23-57.120W;26.12
72605;48-05-44.520N;069-23-56.760W;25.44
72606;48-05-44.520N;069-23-56.400W;25.38
72607;48-05-44.520N;069-23-56.040W;25.37
72608;48-05-44.520N;069-23-55.680W;25.22
72609;48-05-44.520N;069-23-55.320W;25.54
72610;48-05-44.520N;069-23-54.960W;25.63
72611;48-05-44.520N;069-23-54.600W;25.8
72612;48-05-44.520N;069-23-54.240W;26.12
72613;48-05-44.520N;069-23-53.880W;26.14
72614;48-05-44.520N;069-23-53.520W;26.13
72615;48-05-44.520N;069-23-53.160W;26.26
72616;48-05-44.520N;069-23-52.800W;26.38
72617;48-05-44.520N;069-23-52.440W;26.34
72618;48-05-44.520N;069-23-52.080W;26.01
72619;48-05-44.520N;069-23-51.720W;25.58
72620;48-05-44.520N;069-23-51.360W;25.1
72621;48-05-44.520N;069-23-51.000W;25.08
72622;48-05-44.520N;069-23-50.640W;25.05
72623;48-05-44.520N;069-23-50.280W;25.31
72624;48-05-44.520N;069-23-49.920W;25.29
72625;48-05-44.520N;069-23-49.560W;25.06
72626;48-05-44.520N;069-23-49.200W;24.97
72627;48-05-44.520N;069-23-48.840W;24.84
72628;48-05-44.520N;069-23-48.480W;24.87
72629;48-05-44.520N;069-23-48.120W;25.18
72630;48-05-44.520N;069-23-47.760W;25.45
72631;48-05-44.520N;069-23-47.400W;25.48
72632;48-05-44.520N;069-23-47.040W;25.73
72633;48-05-44.520N;069-23-46.680W;25.62
72634;48-05-44.520N;069-23-46.320W;25.52
72635;48-05-44.520N;069-23-45.960W;25.43
72636;48-05-44.520N;069-23-45.600W;25.43
72637;48-05-44.520N;069-23-45.240W;25.43
72638;48-05-44.520N;069-23-44.880W;25.63
72639;48-05-44.520N;069-23-44.520W;25.84
72640;48-05-44.520N;069-23-44.160W;26.09
72641;48-05-44.520N;069-23-43.800W;26.18
72642;48-05-44.520N;069-23-43.440W;26.41
72643;48-05-44.520N;069-23-43.080W;26.33
72644;48-05-44.520N;069-23-42.720W;26.38
72645;48-05-44.520N;069-23-42.360W;26.49
72646;48-05-44.520N;069-23-42.000W;26.38
72647;48-05-44.520N;069-23-41.640W;26.36
72648;48-05-44.520N;069-23-41.280W;26.35
72649;48-05-44.520N;069-23-40.920W;26.15
72650;48-05-44.520N;069-23-40.560W;26.14
72651;48-05-44.520N;069-23-40.200W;26.1
72652;48-05-44.520N;069-23-39.840W;26.05
72653;48-05-44.520N;069-23-39.480W;26.1
72654;48-05-44.520N;069-23-39.120W;26.13
72655;48-05-44.520N;069-23-38.760W;26.13
72656;48-05-44.520N;069-23-38.400W;26.28
72657;48-05-44.520N;069-23-38.040W;26.26
72658;48-05-44.520N;069-23-37.680W;26.5
72659;48-05-44.520N;069-23-37.320W;26.21
72660;48-05-44.520N;069-23-36.960W;26.22
72661;48-05-44.520N;069-23-36.600W;26.16
72662;48-05-44.520N;069-23-36.240W;26.08
72663;48-05-44.520N;069-23-35.880W;26.07
72664;48-05-44.520N;069-23-35.520W;26.07
72665;48-05-44.520N;069-23-35.160W;25.98
72666;48-05-44.520N;069-23-34.800W;25.89
72667;48-05-44.520N;069-23-34.440W;25.76
72668;48-05-44.520N;069-23-34.080W;25.72
72669;48-05-44.520N;069-23-33.720W;25.72
72670;48-05-44.520N;069-23-33.360W;25.66
72671;48-05-44.520N;069-23-33.000W;25.69
72672;48-05-44.520N;069-23-32.640W;25.61
72673;48-05-44.520N;069-23-32.280W;25.62
72674;48-05-44.520N;069-23-31.920W;25.61
72675;48-05-44.520N;069-23-31.560W;25.56
72676;48-05-44.520N;069-23-31.200W;25.49
72677;48-05-44.520N;069-23-30.840W;25.46
72678;48-05-44.520N;069-23-30.480W;25.69
72679;48-05-44.520N;069-23-30.120W;25.58
72680;48-05-44.520N;069-23-29.760W;25.68
72681;48-05-44.520N;069-23-29.400W;25.47
72682;48-05-44.520N;069-23-29.040W;25.29
72683;48-05-44.520N;069-23-28.680W;25.14
72684;48-05-44.520N;069-23-28.320W;25.05
72685;48-05-44.520N;069-23-27.960W;25.02
72686;48-05-44.520N;069-23-27.600W;24.89
72687;48-05-44.520N;069-23-27.240W;24.87
72688;48-05-44.520N;069-23-26.880W;24.75
72689;48-05-44.520N;069-23-26.520W;24.67
72690;48-05-44.520N;069-23-26.160W;24.6
72691;48-05-44.520N;069-23-25.800W;24.61
72692;48-05-44.520N;069-23-25.440W;24.64
72693;48-05-44.520N;069-23-25.080W;24.58
72694;48-05-44.520N;069-23-24.720W;24.66
72695;48-05-44.520N;069-23-24.360W;24.46
72696;48-05-44.520N;069-23-24.000W;24.42
72697;48-05-44.520N;069-23-23.640W;24.29
72698;48-05-44.520N;069-23-23.280W;24.32
72699;48-05-44.520N;069-23-22.920W;24.31
72700;48-05-44.520N;069-23-22.560W;24.26
72701;48-05-44.520N;069-23-22.200W;24.08
72702;48-05-44.520N;069-23-21.840W;24.12
72703;48-05-44.520N;069-23-21.480W;23.65
72704;48-05-44.520N;069-23-21.120W;23.57
72705;48-05-44.520N;069-23-20.760W;23.22
72706;48-05-44.520N;069-23-20.400W;23.08
72707;48-05-44.520N;069-23-20.040W;23.03
72708;48-05-44.520N;069-23-19.680W;22.96
72709;48-05-44.520N;069-23-19.320W;22.84
72710;48-05-44.520N;069-23-18.960W;22.79
72711;48-05-44.520N;069-23-18.600W;22.7
72712;48-05-44.520N;069-23-18.240W;22.66
72713;48-05-44.520N;069-23-17.880W;22.68
72714;48-05-44.520N;069-23-17.520W;22.69
72715;48-05-44.520N;069-23-17.160W;22.71
72716;48-05-44.520N;069-23-16.800W;22.73
72717;48-05-44.520N;069-23-16.440W;22.64
72718;48-05-44.520N;069-23-16.080W;22.66
72719;48-05-44.520N;069-23-15.720W;22.54
72720;48-05-44.520N;069-23-15.360W;22.43
72721;48-05-44.520N;069-23-15.000W;22.44
72722;48-05-44.520N;069-23-14.640W;22.37
72723;48-05-44.520N;069-23-14.280W;22.39
72724;48-05-44.520N;069-23-13.920W;22.22
72725;48-05-44.520N;069-23-13.560W;22.18
72726;48-05-44.520N;069-23-13.200W;22.08
72727;48-05-44.520N;069-23-12.840W;22.05
72728;48-05-44.520N;069-23-12.480W;21.99
72729;48-05-44.520N;069-23-12.120W;21.93
72730;48-05-44.520N;069-23-11.760W;21.84
72731;48-05-44.520N;069-23-11.400W;21.84
72732;48-05-44.520N;069-23-11.040W;21.84
72733;48-05-44.520N;069-23-10.680W;21.52
72734;48-05-44.520N;069-23-10.320W;21.62
72735;48-05-44.520N;069-23-09.960W;21.54
72736;48-05-44.520N;069-23-09.600W;21.3
72737;48-05-44.520N;069-23-09.240W;21.36
72738;48-05-44.520N;069-23-08.880W;21.12
72739;48-05-44.520N;069-23-08.520W;21.19
72740;48-05-44.520N;069-23-08.160W;20.98
72741;48-05-44.520N;069-23-07.800W;20.8
72742;48-05-44.520N;069-23-07.440W;20.89
72743;48-05-44.520N;069-23-07.080W;20.8
72744;48-05-44.520N;069-23-06.720W;20.63
72745;48-05-44.520N;069-23-06.360W;20.97
72746;48-05-44.520N;069-23-06.000W;20.99
72747;48-05-44.520N;069-23-05.640W;20.53
72748;48-05-44.520N;069-23-05.280W;20.53
72749;48-05-44.520N;069-23-04.920W;20.33
72750;48-05-44.520N;069-23-04.560W;20.34
72751;48-05-44.520N;069-23-04.200W;20.17
72752;48-05-44.520N;069-23-03.840W;20.07
72753;48-05-44.520N;069-23-03.480W;20.05
72754;48-05-44.520N;069-23-03.120W;20.28
72755;48-05-44.520N;069-23-02.760W;20.21
72756;48-05-44.520N;069-23-02.400W;20.63
72757;48-05-44.520N;069-23-02.040W;20.23
72758;48-05-44.520N;069-23-01.680W;20.44
72759;48-05-44.520N;069-23-01.320W;20.28
72760;48-05-44.520N;069-23-00.960W;20.04
72761;48-05-44.520N;069-23-00.600W;20.24
72762;48-05-44.520N;069-23-00.240W;20.09
72763;48-05-44.520N;069-22-59.880W;20.19
72764;48-05-44.520N;069-22-59.520W;19.99
72765;48-05-44.520N;069-22-59.160W;19.99
72766;48-05-44.520N;069-22-58.800W;20.21
72767;48-05-44.520N;069-22-58.440W;19.87
72768;48-05-44.520N;069-22-58.080W;19.8
72769;48-05-44.520N;069-22-57.720W;19.77
72770;48-05-44.520N;069-22-57.360W;19.9
72771;48-05-44.520N;069-22-57.000W;19.79
72772;48-05-44.520N;069-22-56.640W;20.14
72773;48-05-44.520N;069-22-56.280W;19.87
72774;48-05-44.520N;069-22-55.920W;19.79
72775;48-05-44.520N;069-22-55.560W;20.0
72776;48-05-44.520N;069-22-55.200W;19.74
72777;48-05-44.520N;069-22-54.840W;20.01
72778;48-05-44.520N;069-22-54.480W;19.7
72779;48-05-44.520N;069-22-54.120W;19.52
72780;48-05-44.520N;069-22-53.760W;19.41
72781;48-05-44.520N;069-22-53.400W;19.68
72782;48-05-44.520N;069-22-53.040W;19.44
72783;48-05-44.520N;069-22-52.680W;19.6
72784;48-05-44.520N;069-22-52.320W;19.45
72785;48-05-44.520N;069-22-51.960W;19.47
72786;48-05-44.520N;069-22-51.600W;19.51
72787;48-05-44.520N;069-22-51.240W;19.31
72788;48-05-44.520N;069-22-50.880W;19.16
72789;48-05-44.520N;069-22-50.520W;19.49
72790;48-05-44.520N;069-22-50.160W;19.63
72791;48-05-44.520N;069-22-49.800W;19.46
72792;48-05-44.520N;069-22-49.440W;19.37
72793;48-05-44.520N;069-22-49.080W;19.25
72794;48-05-44.520N;069-22-48.720W;19.32
72795;48-05-44.520N;069-22-48.360W;19.4
72796;48-05-44.520N;069-22-48.000W;19.08
72797;48-05-44.520N;069-22-47.640W;19.24
72798;48-05-44.520N;069-22-47.280W;19.36
72799;48-05-44.520N;069-22-46.920W;19.37
72800;48-05-44.520N;069-22-46.560W;19.16
72801;48-05-44.520N;069-22-46.200W;19.18
72802;48-05-44.520N;069-22-45.840W;19.19
72803;48-05-44.520N;069-22-45.480W;19.24
72804;48-05-44.520N;069-22-45.120W;19.08
72805;48-05-44.520N;069-22-44.760W;18.98
72806;48-05-44.520N;069-22-44.400W;19.03
72807;48-05-44.520N;069-22-44.040W;18.99
72808;48-05-44.520N;069-22-43.680W;19.19
72809;48-05-44.520N;069-22-43.320W;19.37
72810;48-05-44.520N;069-22-42.960W;19.23
72811;48-05-44.520N;069-22-42.600W;19.23
72812;48-05-44.520N;069-22-42.240W;19.31
72813;48-05-44.520N;069-22-41.880W;19.21
72814;48-05-44.520N;069-22-41.520W;19.29
72815;48-05-44.520N;069-22-41.160W;19.26
72816;48-05-44.520N;069-22-40.800W;19.08
72817;48-05-44.520N;069-22-40.440W;19.28
72818;48-05-44.520N;069-22-40.080W;19.21
72819;48-05-44.520N;069-22-39.720W;19.22
72820;48-05-44.520N;069-22-39.360W;19.23
72821;48-05-44.520N;069-22-39.000W;19.16
72822;48-05-44.520N;069-22-38.640W;19.18
72823;48-05-44.520N;069-22-38.280W;19.3
72824;48-05-44.520N;069-22-37.920W;19.31
72825;48-05-44.520N;069-22-37.560W;19.23
72826;48-05-44.520N;069-22-37.200W;19.23
72827;48-05-44.520N;069-22-36.840W;19.21
72828;48-05-44.520N;069-22-36.480W;19.19
72829;48-05-44.520N;069-22-36.120W;19.19
72830;48-05-44.520N;069-22-35.760W;19.17
72831;48-05-44.520N;069-22-35.400W;19.15
72832;48-05-44.520N;069-22-35.040W;19.13
72833;48-05-44.520N;069-22-34.680W;19.13
72834;48-05-44.520N;069-22-34.320W;19.16
72835;48-05-44.520N;069-22-33.960W;19.1
72836;48-05-44.520N;069-22-33.600W;19.06
72837;48-05-44.520N;069-22-33.240W;18.96
72838;48-05-44.520N;069-22-32.880W;18.89
72839;48-05-44.520N;069-22-32.520W;18.78
72840;48-05-44.520N;069-22-32.160W;18.78
72841;48-05-44.520N;069-22-31.800W;18.81
72842;48-05-44.520N;069-22-31.440W;18.79
72843;48-05-44.520N;069-22-31.080W;18.8
72844;48-05-44.520N;069-22-30.720W;18.77
72845;48-05-44.520N;069-22-30.360W;18.75
72846;48-05-44.520N;069-22-30.000W;18.7
72847;48-05-44.520N;069-22-29.640W;18.62
72848;48-05-44.520N;069-22-29.280W;18.61
72849;48-05-44.520N;069-22-28.920W;18.64
72850;48-05-44.520N;069-22-28.560W;18.56
72851;48-05-44.520N;069-22-28.200W;18.53
72852;48-05-44.520N;069-22-27.840W;18.46
72853;48-05-44.520N;069-22-27.480W;18.42
72854;48-05-44.520N;069-22-27.120W;18.44
72855;48-05-44.520N;069-22-26.760W;18.41
72856;48-05-44.520N;069-22-26.400W;18.45
72857;48-05-44.520N;069-22-26.040W;18.49
72858;48-05-44.520N;069-22-25.680W;18.41
72859;48-05-44.520N;069-22-25.320W;18.33
72860;48-05-44.520N;069-22-24.960W;18.22
72861;48-05-44.520N;069-22-24.600W;18.27
72862;48-05-44.520N;069-22-24.240W;18.16
72863;48-05-44.520N;069-22-23.880W;18.17
72864;48-05-44.520N;069-22-23.520W;18.08
72865;48-05-44.520N;069-22-23.160W;18.05
72866;48-05-44.520N;069-22-22.800W;18.04
72867;48-05-44.520N;069-22-22.440W;18.0
72868;48-05-44.520N;069-22-22.080W;17.98
72869;48-05-44.520N;069-22-21.720W;17.79
72870;48-05-44.520N;069-22-21.360W;17.84
72871;48-05-44.520N;069-22-21.000W;17.81
72872;48-05-44.520N;069-22-20.640W;17.66
72873;48-05-44.520N;069-22-20.280W;17.63
72874;48-05-44.520N;069-22-19.920W;17.55
72875;48-05-44.520N;069-22-19.560W;17.5
72876;48-05-44.520N;069-22-19.200W;17.48
72877;48-05-44.520N;069-22-18.840W;17.46
72878;48-05-44.520N;069-22-18.480W;17.42
72879;48-05-44.520N;069-22-18.120W;17.28
72880;48-05-44.520N;069-22-17.760W;17.18
72881;48-05-44.520N;069-22-17.400W;17.09
72882;48-05-44.520N;069-22-17.040W;17.12
72883;48-05-44.520N;069-22-16.680W;16.98
72884;48-05-44.520N;069-22-16.320W;16.99
72885;48-05-44.520N;069-22-15.960W;16.97
72886;48-05-44.520N;069-22-15.600W;16.94
72887;48-05-44.520N;069-22-15.240W;16.92
72888;48-05-44.520N;069-22-14.880W;16.84
72889;48-05-44.520N;069-22-14.520W;16.77
72890;48-05-44.520N;069-22-14.160W;16.78
72891;48-05-44.520N;069-22-13.800W;16.79
72892;48-05-44.520N;069-22-13.440W;16.82
72893;48-05-44.520N;069-22-13.080W;16.72
72894;48-05-44.520N;069-22-12.720W;16.74
72895;48-05-44.520N;069-22-12.360W;16.74
72896;48-05-44.520N;069-22-12.000W;16.75
72897;48-05-44.520N;069-22-11.640W;16.77
72898;48-05-44.520N;069-22-11.280W;16.72
72899;48-05-44.520N;069-22-10.920W;16.7
72900;48-05-44.520N;069-22-10.560W;16.68
72901;48-05-44.520N;069-22-10.200W;16.66
72902;48-05-44.520N;069-22-09.840W;16.59
72903;48-05-44.520N;069-22-09.480W;16.6
72904;48-05-44.520N;069-22-09.120W;16.54
72905;48-05-44.520N;069-22-08.760W;16.62
72906;48-05-44.520N;069-22-08.400W;16.54
72907;48-05-44.520N;069-22-08.040W;16.51
72908;48-05-44.520N;069-22-07.680W;16.46
72909;48-05-44.520N;069-22-07.320W;16.43
72910;48-05-44.520N;069-22-06.960W;16.41
72911;48-05-44.520N;069-22-06.600W;16.36
72912;48-05-44.520N;069-22-06.240W;16.33
72913;48-05-44.520N;069-22-05.880W;16.33
72914;48-05-44.520N;069-22-05.520W;16.33
72915;48-05-44.520N;069-22-05.160W;16.34
72916;48-05-44.520N;069-22-04.800W;16.36
72917;48-05-44.520N;069-22-04.440W;16.37
72918;48-05-44.520N;069-22-04.080W;16.35
72919;48-05-44.520N;069-22-03.720W;16.29
72920;48-05-44.520N;069-22-03.360W;16.31
72921;48-05-44.520N;069-22-03.000W;16.31
72922;48-05-44.520N;069-22-02.640W;16.33
72923;48-05-44.520N;069-22-02.280W;16.32
72924;48-05-44.520N;069-22-01.920W;16.23
72925;48-05-44.520N;069-22-01.560W;16.31
72926;48-05-44.520N;069-22-01.200W;16.3
72927;48-05-44.520N;069-22-00.840W;16.2
72928;48-05-44.520N;069-22-00.480W;16.13
72929;48-05-44.520N;069-22-00.120W;16.1
72930;48-05-44.520N;069-21-59.760W;16.04
72931;48-05-44.520N;069-21-59.400W;16.13
72932;48-05-44.520N;069-21-59.040W;16.05
72933;48-05-44.520N;069-21-58.680W;16.09
72934;48-05-44.520N;069-21-58.320W;16.06
72935;48-05-44.520N;069-21-57.960W;16.05
72936;48-05-44.520N;069-21-57.600W;16.12
72937;48-05-44.520N;069-21-57.240W;16.1
